Student_ID,Student_Name,Batch_Year,Year_of_Study,Programme,Department,Mess_Hall_Assigned,Home_State,Home_Region,Dietary_Preference,Non_Veg_Frequency,Veg_Preference_Strength,Food_Allergy,Mess_Plan_Type,Monthly_Mess_Fee_INR,Registration_Date,Exit_Date,Is_Active,Avg_Attendance_Rate,Avg_Taste_Rating_Given,Preferred_Cuisine,Feedback_Participation_Rate,Scholarship_Holder,Hometown_Distance_km
S1781,Sai Parsa,2019,5,B.Tech,EE,MH_G,Bihar,North,Veg,,Strict,None,Full_Board,3503,"July 16, 2019",2023-05-27,False,0.452,2.4,South_Indian,0.123,False,642.0
S1782,Harsh Deo,2019,5,B.Tech,CSE,MH_A,Maharashtra,West,Veg,,Flexible,None,Custom,3500,2019-07-03,2023-05-18,False,0.603,4.0,,0.281,True,464.0
S1783,Rachit Sankar,2019,5,B.Tech,CE,MH_A,West Bengal,East,Non_Veg,Daily,,None,Lunch_Dinner,3500,2019-07-05,16/05/2023,False,0.816,4.23,,0.403,,124.0
S1784,Yauvani Reddy,2019,5,B.Tech,CSE,MH_B,Delhi,North,Non_Veg,Alternate_Days,,,Lunch_Dinner,3500,2019-07-18,2023-05-17,False,0.719,2.45,No_Preference,0.301,,309.0
S1785,Atharv Chakraborty,2019,5,B.Tech,CSE,MH_A,Andhra Pradesh,South,Veg,,Strict,None,Lunch_Dinner,3500,2019-07-04,"May 19, 2023",False,0.813,2.52,South_Indian,0.117,,263.0
S1786,Girik Nair,2019,5,PhD,CSE,MH_A,Gujarat,West,Veg,,Strict,None,Lunch_Dinner,3500,09/07/2019,17/05/2024,False,0.664,2.93,North_Indian,0.296,False,1347.0
S1787,Advik Manne,2019,5,B.Tech,ME,MH_B,Gujarat,West,Veg,,Strict,,Full_Board,3500,"July 09, 2019",26/05/2023,False,0.737,2.12,South_Indian,0.05,False,776.0
S1788,Lipika Chad,2019,5,B.Tech,BT,MH_G,Madhya Pradesh,Central,Non_Veg,Weekly_Once,,,Breakfast_Only,3500,2019-07-01,2023-05-23,False,0.871,3.45,South_Indian,0.133,False,1489.0
S1789,Omkaar Rai,2019,5,B.Tech,ME,MH_A,Uttar Pradesh,North,Non_Veg,Alternate_Days,,None,Custom,3500,2019-07-13,"May 29, 2023",False,0.67,1.98,South_Indian,0.308,False,669.0
S1790,Liam Luthra,2019,5,B.Tech,ME,MH_A,Bihar,North,Veg,,Strict,None,Full_Board,3500,2019-07-04,"June 30, 2018",False,0.681,2.61,North_Indian,0.295,True,1394.0
S1791,Amrita Tailor,2019,5,B.Tech,CSE,MH_B,Tamil Nadu,South,Non_Veg,Daily,,None,Breakfast_Only,3500,2019-07-09,2023-05-23,False,0.743,4.93,North_Indian,0.472,False,63.0
S1792,Dev Ganesh,2019,5,B.Tech,ECE,MH_B,Tamil Nadu,South,Non_Veg,Alternate_Days,,Lactose,Lunch_Dinner,3500,"July 04, 2019","May 29, 2023",False,0.616,4.66,South_Indian,0.238,False,263.0
S1793,Anya Sama,2019,5,B.Tech,Other,MH_G,Karnataka,South,Veg,,Strict,,Lunch_Dinner,3500,08/07/2019,2023-05-20,False,0.899,3.02,,0.558,True,1556.0
S1794,Veda Bose,2019,5,B.Tech,CSE,MH_G,Gujarat,West,Veg,,Flexible,,Full_Board,3500,2019-07-11,2023-05-24,False,0.565,3.45,South_Indian,0.816,False,218.0
S1795,Zayan Koshy,2019,5,PhD,ECE,MH_A,Uttar Pradesh,North,Veg,,Indifferent,Lactose,Full_Board,3500,"July 18, 2019","May 25, 2024",False,0.55,3.26,South_Indian,0.565,True,477.0
S1796,Rohan Shankar,2019,5,B.Tech,CSE,MH_B,Punjab,North,veg,,Flexible,None,Full_Board,3500,2019-07-16,"May 19, 2023",False,0.878,3.97,No_Preference,0.293,,148.0
S1797,Krishna Modi,2019,5,B.Tech,ECE,MH_A,Gujarat,West,Veg,,Indifferent,None,Full_Board,3500,2019-07-11,2023-05-21,False,0.363,3.35,North_Indian,0.403,False,287.0
S1798,,2019,5,M.Tech,CH,MH_B,West Bengal,East,Non_Veg,Weekly_Once,,None,Full_Board,3500,14/07/2019,2021-05-29,False,0.662,3.7,North_Indian,0.356,True,524.0
S1799,Meghana Natarajan,2019,5,M.Tech,ME,MH_A,West Bengal,East,Non_Veg,Daily,,None,Full_Board,3500,2019-07-14,2021-05-28,False,0.666,3.48,No_Preference,0.131,False,414.0
S1800,Forum Sarraf,2019,5,B.Tech,Other,MH_G,Maharashtra,West,Veg,,Flexible,,Lunch_Dinner,3500,2019-07-12,2023-05-27,False,0.571,1.74,,0.278,,719.0
S1801,Qushi Deshpande,2019,5,B.Tech,ME,MH_B,Bihar,North,Veg,,Strict,None,Full_Board,3500,"July 19, 2019",2023-05-17,False,0.716,5.0,South_Indian,0.298,False,352.0
S1802,Ekani Iyer,2019,5,M.Tech,ME,MH_B,Karnataka,South,Veg,,Strict,None,Full_Board,3500,2019-07-09,"May 19, 2021",False,0.859,3.39,No_Preference,0.476,,1395.0
S1803,Dipta Goel,2019,5,B.Tech,ECE,MH_A,West Bengal,East,Veg,,Strict,,Custom,3500,2019-07-08,2023-05-21,False,0.883,2.94,,0.125,,91.0
S1804,Eiravati Manne,2019,5,B.Tech,CE,MH_A,Uttar Pradesh,North,Veg,,Flexible,,Full_Board,3500,"July 13, 2019",2018-10-23,False,0.733,1.91,South_Indian,0.423,False,867.0
S1805,Xavier Nanda,2019,5,M.Tech,CE,MH_A,Andhra Pradesh,South,Eggetarian,Daily,,None,Full_Board,3500,2019-07-18,24/05/2021,False,0.737,3.7,No_Preference,0.644,True,1166.0
S1806,Avni Ramaswamy,2019,5,M.Tech,CSE,MH_B,Rajasthan,North,Veg,,Flexible,None,Full_Board,3500,08/07/2019,28/05/2021,False,0.894,3.86,North_Indian,0.533,True,1499.0
S1807,Ishaan Iyengar,2019,5,B.Tech,ECE,MH_A,Kerala,South,Veg,,Strict,None,Breakfast_Only,3500,2019-07-07,2023-05-26,False,1.0,4.31,South_Indian,0.712,False,602.0
S1808,Avi Shenoy,2019,5,M.Tech,ME,MH_B,Madhya Pradesh,Central,Veg,,Flexible,,Custom,3500,2019-07-06,2021-05-17,False,0.667,4.52,South_Indian,0.706,False,343.0
S1809,Raksha Manne,2019,5,PhD,EE,MH_B,Madhya Pradesh,Central,Veg,,Strict,None,Full_Board,3500,2019-07-17,2024-05-29,False,0.7,4.18,South_Indian,0.283,True,641.0
S1810,Nilima Tata,2019,5,B.Tech,EE,MH_B,Gujarat,West,Veg,,Indifferent,,Full_Board,3500,2019-07-01,2018-08-19,False,0.588,3.42,North_Indian,0.255,False,386.0
S1811,Chavvi Khurana,2019,5,B.Tech,CE,MH_B,Bihar,North,Veg,,Flexible,None,Full_Board,3500,"July 02, 2019",2023-05-25,False,0.96,1.31,No_Preference,0.293,,2719.0
S1812,Mitesh Sampath,2019,5,B.Tech,Other,MH_A,Haryana,North,Non_Veg,Daily,,None,Full_Board,3500,13/07/2019,27/05/2023,False,0.528,2.79,North_Indian,0.634,,976.0
S1813,Ethan Sen,2019,5,B.Tech,CSE,MH_A,Gujarat,West,Veg,,Indifferent,,Breakfast_Only,3500,2019-07-03,2023-05-17,False,0.937,2.73,North_Indian,0.227,False,402.0
S1814,Nandini Warrior,2019,5,B.Tech,CE,MH_B,Uttar Pradesh,North,Non_Veg,Alternate_Days,,None,Full_Board,3500,"July 07, 2019",2023-05-23,False,0.704,3.12,North_Indian,0.492,False,177.0
S1815,,2019,5,B.Tech,CSE,MH_G,Chhattisgarh,Central,Veg,,Indifferent,,Full_Board,3500,01/07/2019,"May 15, 2023",False,0.85,2.92,North_Indian,0.292,False,271.0
S1816,Balhaar Parsa,2019,5,B.Tech,ME,MH_A,Kerala,South,Non_Veg,Weekly_Once,,,Custom,3500,2019-07-08,2019-01-19,False,0.548,2.62,No_Preference,0.465,True,1361.0
S1817,Ikbal Kothari,2019,5,B.Tech,CE,MH_A,Karnataka,South,Non_Veg,Weekly_Once,,None,Custom,3500,11/07/2019,27/05/2023,False,0.99,4.61,Continental,0.573,,606.0
S1818,Ojas Basu,2019,5,B.Tech,CE,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,3500,"July 09, 2019",2023-05-24,False,0.815,4.13,South_Indian,0.695,,355.0
S1819,Garima Sani,2019,5,B.Tech,Other,MH_B,Kerala,South,Non_Veg,Daily,,None,Lunch_Dinner,3500,2019-07-04,2023-05-20,False,0.892,2.79,South_Indian,0.439,False,969.0
S1820,Advaith Chaudhari,2019,5,B.Tech,Other,MH_G,Andhra Pradesh,South,Non_Veg,Weekly_Once,,,Full_Board,3500,"July 05, 2019",22/02/2019,False,0.632,2.33,No_Preference,0.687,,187.0
S1821,,2019,5,M.Tech,EE,MH_B,Madhya Pradesh,Central,Non_Veg,Daily,,,Lunch_Dinner,3500,2019-07-08,2018-12-06,False,0.775,2.43,,0.526,True,836.0
S1822,Tristan Uppal,2019,5,B.Tech,ME,MH_A,Uttarakhand,North,Veg,,Flexible,,Lunch_Dinner,3500,2019-07-15,2023-05-28,False,0.667,3.23,North_Indian,0.777,False,539.0
S1823,Sanaya Prasad,2019,5,PhD,ME,MH_B,Delhi,North,Veg,,Indifferent,,Lunch_Dinner,3500,2019-07-12,2024-05-22,False,0.549,2.1,Continental,0.49,False,248.0
S1824,Ubika Tella,2019,5,B.Tech,CSE,MH_A,Assam,Northeast,Non_Veg,Weekly_Once,,None,Full_Board,3500,"July 10, 2019","May 21, 2023",False,0.954,2.71,,0.394,False,303.0
S1825,Hemani Bakshi,2019,5,B.Tech,CE,MH_G,Haryana,North,Veg,,Flexible,None,Full_Board,3500,2019-07-13,2023-05-16,False,0.561,3.61,South_Indian,0.658,,1029.0
S1826,Henry Merchant,2019,5,B.Tech,ECE,MH_G,Odisha,East,Eggetarian,Weekly_Once,,None,Full_Board,3500,14/07/2019,"May 22, 2023",False,0.555,4.13,South_Indian,0.109,False,1048.0
S1827,Frederick D’Alia,2019,5,B.Tech,BT,MH_G,Maharashtra,West,Veg,,Flexible,None,Full_Board,3500,11/07/2019,"May 23, 2023",False,0.549,2.94,Continental,0.853,False,948.0
S1828,Ijaya Muni,2019,5,B.Tech,ME,MH_G,Uttar Pradesh,North,Veg,,Indifferent,,Breakfast_Only,3500,"July 16, 2019","May 16, 2023",False,0.613,2.65,North_Indian,0.547,True,438.0
S1829,Tamanna Jhaveri,2019,5,B.Tech,ME,MH_A,Uttar Pradesh,North,Non_Veg,Rarely,,None,Lunch_Dinner,3500,08/07/2019,2023-05-21,False,0.644,2.46,South_Indian,0.257,True,767.0
S1830,Ijaya Soni,2019,5,B.Tech,ME,MH_B,Gujarat,West,Veg,,Flexible,,Lunch_Dinner,3500,2019-07-13,2023-05-24,False,0.797,2.44,North_Indian,0.662,,232.0
S1831,Raksha Sethi,2019,5,M.Tech,ME,MH_B,Madhya Pradesh,Central,Non_Veg,Weekly_Once,,None,Full_Board,3500,"July 17, 2019",2021-05-17,False,0.685,4.59,South_Indian,0.4,,450.0
S1832,Ekalinga Mital,2019,5,B.Tech,EE,MH_B,Jharkhand,East,Veg,,Flexible,None,Full_Board,3500,09/07/2019,2023-05-27,False,0.724,1.95,North_Indian,0.085,False,567.0
S1833,Ishwar Bajaj,2019,5,PhD,ECE,MH_B,Tamil Nadu,South,Veg,,Strict,,Full_Board,3500,2019-07-08,"May 26, 2024",False,0.791,2.15,,0.567,False,574.0
S1834,Ikbal Gala,2019,5,B.Tech,CSE,MH_A,Haryana,North,Veg,,Flexible,None,Lunch_Dinner,3500,"July 05, 2019",2023-05-22,False,0.878,2.74,South_Indian,0.415,False,488.0
S1835,Zaitra Ghosh,2019,5,B.Tech,ECE,MH_B,Uttar Pradesh,North,Veg,,Strict,None,Full_Board,3500,"July 09, 2019",2023-05-16,False,0.653,3.2,Continental,0.408,False,750.0
S1836,Ganga Sandhu,2019,5,B.Tech,CH,MH_G,Meghalaya,Northeast,Veg,,Strict,,Full_Board,3500,2019-07-11,2023-05-23,False,0.696,2.51,,0.392,False,118.0
S1837,Vincent Ravel,2019,5,B.Tech,CSE,MH_B,Uttar Pradesh,North,Non_Veg,Weekly_Once,,,Full_Board,3500,2019-07-01,2023-05-24,False,1.1307312651929162,2.79,,0.771,,161.0
S1838,Quincy Sankaran,2019,5,B.Tech,ME,MH_B,Karnataka,South,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3500,2019-07-18,2023-05-16,False,0.741,1.49,,0.241,,2034.0
S1839,Ayush Hora,2019,5,B.Tech,CE,MH_B,Karnataka,South,Veg,,Indifferent,None,Full_Board,3500,2019-07-13,2023-05-26,False,0.736,3.58,North_Indian,0.05,False,1112.0
S1840,Pushti Ramachandran,2019,5,B.Tech,CH,MH_A,Rajasthan,North,Veg,,Strict,None,Custom,3500,"July 12, 2019",2023-05-23,False,0.741,2.56,,0.18,False,1243.0
S1841,Tanish Jha,2019,5,M.Tech,ECE,MH_A,Maharashtra,West,Non_Veg,Weekly_Once,,None,Full_Board,3500,2019-07-01,2018-03-26,False,0.631,3.08,,0.146,,303.0
S1842,Dev Chaudry,2019,5,PhD,ME,MH_A,Maharashtra,West,veg,,Strict,None,Full_Board,3500,2019-07-06,2024-05-21,False,0.541,2.86,North_Indian,0.261,,152.0
S1843,Jasmit Nanda,2019,5,B.Tech,CE,MH_G,Punjab,North,Veg,,Flexible,,Breakfast_Only,3500,2019-07-19,2023-05-28,False,0.734,3.53,No_Preference,0.321,,109.0
S1844,Tanvi Comar,2019,5,B.Tech,ECE,MH_B,Rajasthan,North,Vegan,,,None,Breakfast_Only,3500,2019-07-16,2023-05-29,False,0.604,3.84,,0.77,False,527.0
S1845,Vrishti Wable,2019,5,B.Tech,EE,MH_G,Karnataka,South,Pure Veg,,Strict,None,Lunch_Dinner,3500,"July 03, 2019",2023-05-17,False,0.824,3.24,North_Indian,0.588,,463.0
S1846,Lipika Ramanathan,2019,5,M.Tech,Other,MH_B,Karnataka,South,NV,Alternate_Days,,Lactose,Full_Board,3500,2019-07-01,2021-05-21,False,0.812,3.42,,0.358,True,241.0
S1847,Ijaya Pandey,2019,5,M.Tech,EE,MH_A,Mizoram,Northeast,NV,Daily,,None,Full_Board,3500,2019-07-03,"November 27, 2018",False,0.82,2.44,South_Indian,0.326,False,3000.0
S1848,Orinder Mishra,2019,5,B.Tech,ME,MH_A,Tamil Nadu,South,Vegan,,,None,Breakfast_Only,3500,2019-07-03,24/05/2023,False,0.468,3.93,No_Preference,0.117,True,2766.0
S1849,Krish Munshi,2019,5,B.Tech,BT,MH_G,Rajasthan,North,Veg,,Strict,,Lunch_Dinner,3500,16/07/2019,"May 27, 2023",False,0.763,2.63,,0.292,,438.0
S1850,William Mody,2019,5,M.Tech,ECE,MH_A,Chhattisgarh,Central,Non_Veg,Rarely,,None,Full_Board,3500,2019-07-08,2021-05-25,False,0.724,3.52,South_Indian,0.585,False,364.0
S1851,Qadim Prakash,2019,5,M.Tech,CSE,MH_B,Punjab,North,Non_Veg,Alternate_Days,,None,Full_Board,3500,"July 09, 2019",2021-05-19,False,0.584,3.5,,0.326,False,130.0
S1852,Yasti Rama,2019,5,B.Tech,ME,MH_B,Uttarakhand,North,Non_Veg,Alternate_Days,,None,Full_Board,3500,10/07/2019,2023-05-26,False,0.611,3.56,No_Preference,0.576,True,853.0
S1853,Lakshit Rajagopal,2019,5,B.Tech,ECE,MH_A,Madhya Pradesh,Central,Non_Veg,Alternate_Days,,None,Full_Board,3500,16/07/2019,2023-05-25,False,0.849,3.22,No_Preference,0.447,False,568.0
S1854,Quincy Sur,2019,5,B.Tech,ECE,MH_B,Bihar,North,Pure Veg,,Flexible,None,Full_Board,3500,"July 16, 2019",2023-05-20,False,0.513,2.87,No_Preference,0.469,False,492.0
S1855,Ojas Suri,2019,5,PhD,Other,MH_B,West Bengal,East,Veg,,Indifferent,None,Full_Board,3500,13/07/2019,"May 27, 2024",False,0.763,3.6,,0.288,False,436.0
S1856,Logan Grover,2019,5,PhD,BT,MH_B,Punjab,North,Eggetarian,Alternate_Days,,Gluten,Full_Board,3500,17/07/2019,2024-05-23,False,0.836,1.52,North_Indian,0.225,False,1170.0
S1857,Shravya Bera,2019,5,B.Tech,CE,MH_G,Tamil Nadu,South,Non_Veg,Daily,,None,Lunch_Dinner,3500,13/07/2019,2023-05-21,False,0.898,2.26,No_Preference,0.05,False,1045.0
S1858,Aditya Sundaram,2019,5,B.Tech,CSE,MH_G,Maharashtra,West,Veg,,Strict,None,Lunch_Dinner,3500,2019-07-10,29/05/2023,False,0.85,4.79,North_Indian,0.669,,516.0
S1859,Robert Rajagopalan,2019,5,M.Tech,ME,MH_B,Bihar,North,Veg,,Strict,None,Full_Board,3500,"July 15, 2019",2021-05-23,False,0.922,2.77,Continental,0.411,True,612.0
S1860,Nilima Swamy,2019,5,B.Tech,EE,MH_A,Uttar Pradesh,North,Veg,,Strict,Others,Lunch_Dinner,3500,03/07/2019,17/05/2023,False,0.943,2.4,No_Preference,0.621,False,1199.0
S1861,Sachi Suresh,2019,5,M.Tech,CH,MH_B,Andhra Pradesh,South,Veg,,Flexible,None,Custom,3500,2019-07-15,2021-05-20,False,0.652,3.86,,0.601,True,145.0
S1862,Fitan Balasubramanian,2019,5,PhD,ME,MH_A,Manipur,Northeast,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3500,2019-07-18,2024-05-20,False,0.724,4.35,,0.231,False,1557.0
S1863,Brinda Bali,2019,5,M.Tech,Other,MH_G,Rajasthan,North,veg,,Flexible,,Breakfast_Only,3500,"July 14, 2019","May 15, 2021",False,0.486,2.85,No_Preference,0.293,True,836.0
S1864,Umang Yogi,2019,5,B.Tech,BT,MH_B,Gujarat,West,Veg,,Strict,None,Full_Board,3500,"July 05, 2019","May 26, 2023",False,0.839,3.04,No_Preference,0.457,False,851.0
S1865,Om Shankar,2019,5,B.Tech,ME,MH_B,West Bengal,East,Non_Veg,Rarely,,,Lunch_Dinner,3500,15/07/2019,2023-05-18,False,0.624,2.83,No_Preference,0.693,False,1632.0
S1866,Yasti Chowdhury,2019,5,B.Tech,CH,MH_B,Delhi,North,nonveg,Weekly_Once,,,Custom,3500,18/07/2019,2023-05-24,False,0.623,2.88,,0.527,,532.0
S1867,Amrita Peri,2019,5,B.Tech,CSE,MH_B,Rajasthan,North,Veg,,Flexible,None,Full_Board,3500,2019-07-16,2023-05-15,False,0.809,3.52,North_Indian,0.212,True,1281.0
S1868,Ridhi Kamdar,2019,5,PhD,CH,MH_A,Kerala,South,Eggetarian,Daily,,,Full_Board,3500,2019-07-18,"May 25, 2024",False,0.34,2.24,North_Indian,0.569,,673.0
S1869,Harsh Kota,2019,5,B.Tech,CE,MH_B,Bihar,North,Non_Veg,Alternate_Days,,None,Full_Board,3500,2019-07-05,29/05/2023,False,0.651,3.95,North_Indian,0.616,True,488.0
S1870,Bachittar Sengupta,2019,5,B.Tech,EE,MH_B,Bihar,North,Veg,,Flexible,,Breakfast_Only,3627,2019-07-07,2023-05-15,False,0.789,3.17,North_Indian,0.514,,1154.0
S1871,Ijaya Chahal,2019,5,M.Tech,EE,MH_B,Gujarat,West,Eggetarian,Daily,,None,Full_Board,3500,2019-07-14,2021-05-28,False,0.745,3.84,,0.322,False,686.0
S1872,Jacob Khalsa,2019,5,PhD,EE,MH_B,Maharashtra,West,Non_Veg,Daily,,None,Full_Board,3500,08/07/2019,2024-05-28,False,0.651,3.63,Continental,0.59,True,2746.0
S1873,Indali Sangha,2019,5,B.Tech,ECE,MH_G,Maharashtra,West,Veg,,Flexible,,Full_Board,3500,2019-07-18,20/05/2023,False,0.758,2.76,,0.501,False,98.0
S1874,Liam Jhaveri,2019,5,PhD,CH,MH_G,West Bengal,East,Non_Veg,Daily,,,Full_Board,3500,2019-07-01,"May 26, 2024",False,0.538,3.03,North_Indian,0.291,False,1385.0
S1875,Daniel Panchal,2019,5,B.Tech,ME,MH_A,Delhi,North,Non_Veg,Weekly_Once,,,Full_Board,3500,2019-07-19,28/05/2023,False,0.606,3.69,South_Indian,0.185,True,1144.0
S1876,Om Naik,2019,5,B.Tech,CH,MH_B,Jharkhand,North,Non_Veg,Weekly_Once,,Others,Full_Board,3500,"July 16, 2019",2023-05-17,False,0.706,4.02,,0.501,True,607.0
S1877,Bimala Loke,2019,5,M.Tech,CSE,MH_B,Karnataka,South,Non_Veg,Alternate_Days,,None,Lunch_Dinner,3500,2019-07-19,2019-02-23,False,0.657,2.59,North_Indian,0.4,,631.0
S1878,Krishna Sabharwal,2019,5,B.Tech,CSE,MH_G,West Bengal,East,Non_Veg,Weekly_Once,,None,Full_Board,3500,02/07/2019,2023-05-18,False,0.673,5.0,South_Indian,0.707,False,944.0
S1879,Aradhana Date,2019,5,M.Tech,ME,MH_B,West Bengal,East,Non_Veg,Daily,,None,Full_Board,3500,01/07/2019,23/05/2021,False,0.519,2.54,North_Indian,0.073,False,248.0
S1880,Zaid Dhingra,2019,5,B.Tech,CE,MH_G,Kerala,South,Non_Veg,Daily,,None,Lunch_Dinner,3500,2019-07-05,"May 22, 2023",False,0.719,4.73,South_Indian,0.56,,408.0
S1881,Yug Ramaswamy,2019,5,B.Tech,ECE,MH_A,Uttar Pradesh,North,Veg,,Strict,None,Custom,3500,"July 11, 2019","September 23, 2018",False,0.726,2.45,No_Preference,0.3,,479.0
S1882,Lucky Luthra,2019,5,B.Tech,ME,MH_A,Manipur,Northeast,Veg,,Flexible,None,Breakfast_Only,3500,2019-07-11,16/05/2023,False,0.772,3.46,South_Indian,0.333,False,213.0
S1883,Keya Seth,2019,5,B.Tech,ME,MH_A,Uttarakhand,North,Veg,,Flexible,None,Full_Board,3683,2019-07-19,2023-05-15,False,0.854,3.32,North_Indian,0.702,,1498.0
S1884,Girik Rau,2019,5,B.Tech,CSE,MH_B,Karnataka,South,Jain,,,None,Custom,3500,2019-07-18,"May 23, 2023",False,0.884,3.6,No_Preference,0.377,True,572.0
S1885,Jyoti Sha,2019,5,M.Tech,CSE,MH_B,Gujarat,West,Veg,,Flexible,,Lunch_Dinner,3500,"July 06, 2019",18/05/2021,False,1.0,3.32,North_Indian,0.173,False,747.0
S1886,Falak Agate,2019,5,B.Tech,ECE,MH_A,Tamil Nadu,South,Non_Veg,Weekly_Once,,None,Breakfast_Only,3500,2019-07-11,2023-05-19,False,0.46,3.71,North_Indian,0.59,True,219.0
S1887,Tara Parmar,2019,5,B.Tech,CE,MH_A,Rajasthan,North,Non_Veg,Weekly_Once,,None,Full_Board,3500,2019-07-17,2023-05-18,False,0.714,2.37,South_Indian,0.431,False,116.0
S1888,Mitali Kamdar,2019,5,B.Tech,BT,MH_B,Punjab,North,Veg,,Flexible,None,Lunch_Dinner,3500,2019-07-19,2018-12-06,False,0.753,2.66,,0.235,False,149.0
S1889,Siddharth Talwar,2019,5,B.Tech,Other,MH_G,Tamil Nadu,South,Veg,,Indifferent,None,Full_Board,3500,2019-07-05,2023-05-21,False,0.572,2.02,South_Indian,0.255,False,935.0
S1890,Ekantika Mander,2019,5,PhD,ME,MH_A,Bihar,North,Veg,,Strict,None,Breakfast_Only,3500,2019-07-01,25/05/2024,False,0.764,3.69,,0.104,False,60.0
S1891,Kalpit Sundaram,2019,5,B.Tech,Other,MH_A,Uttar Pradesh,North,Veg,,Indifferent,Gluten,Full_Board,3500,2019-07-19,"May 24, 2023",False,0.926,2.43,North_Indian,0.41,True,781.0
S1892,Chanakya Batra,2019,5,B.Tech,CSE,MH_A,Rajasthan,North,Veg,,Flexible,None,Breakfast_Only,3500,2019-07-15,2023-05-26,False,0.69,4.1,North_Indian,0.49,True,780.0
S1893,Tripti Babu,2019,5,M.Tech,ECE,MH_G,Maharashtra,West,Veg,,Flexible,,Lunch_Dinner,3500,2019-07-03,27/05/2021,False,0.692,2.78,North_Indian,0.509,False,190.0
S1894,Nakul Sastry,2019,5,B.Tech,BT,MH_A,Rajasthan,North,Veg,,Flexible,,Breakfast_Only,3500,2019-07-03,"May 15, 2023",False,0.868,3.07,South_Indian,0.217,False,346.0
S1895,Aadi Sangha,2019,5,B.Tech,ECE,MH_B,tamilnadu,South,Veg,,Indifferent,None,Lunch_Dinner,3500,2019-07-06,2018-10-25,False,0.721,3.37,North_Indian,0.309,,232.0
S1896,Kevin Mittal,2019,5,B.Tech,EE,MH_B,Uttar Pradesh,North,Non_Veg,Weekly_Once,,None,Full_Board,3500,"July 17, 2019",2023-05-19,False,0.752,3.12,North_Indian,0.117,True,658.0
S1897,Anusha Chander,2019,5,M.Tech,CSE,MH_G,Maharashtra,West,Veg,,Flexible,,Full_Board,3500,2019-07-19,2019-02-03,False,0.642,3.76,South_Indian,0.053,False,2569.0
S1898,Zashil Butala,2019,5,B.Tech,CSE,MH_B,Gujarat,West,Vegan,,,,Lunch_Dinner,3500,"July 14, 2019",2023-05-18,False,0.759,3.3,,0.397,False,921.0
S1899,Noah Ben,2019,5,B.Tech,CE,MH_B,West Bengal,East,Veg,,Flexible,,Custom,3500,"July 05, 2019",2023-05-28,False,0.615,3.43,,0.585,,346.0
S1900,Dalaja Kaur,2019,5,B.Tech,CE,MH_G,Tamil Nadu,South,Non_Veg,Weekly_Once,,None,Full_Board,3500,2019-07-13,2023-05-27,False,0.974,3.79,No_Preference,0.592,False,129.0
S1901,Gavin Chandran,2020,5,M.Tech,CH,MH_B,Madhya Pradesh,Central,Vegan,,,None,Full_Board,3500,2020-07-18,"May 17, 2022",False,0.686,4.27,Continental,0.143,False,642.0
S1902,Tanay Sood,2020,5,PhD,ECE,MH_G,Uttar Pradesh,North,Veg,,Strict,None,Custom,3500,"July 03, 2020","May 29, 2025",False,0.779,3.13,North_Indian,0.591,False,866.0
S1903,Kevin Kara,2020,5,B.Tech,CSE,MH_B,Rajasthan,North,veg,,Strict,,Custom,3500,2020-07-12,2024-05-24,False,0.676,4.31,South_Indian,0.336,False,194.0
S1904,Aditya Anand,2020,5,M.Tech,ECE,MH_A,Odisha,East,Veg,,Flexible,None,Full_Board,3500,"July 13, 2020",2022-05-26,False,1.0521246834420215,4.03,North_Indian,0.143,True,309.0
S1905,Jai Sami,2020,5,M.Tech,EE,MH_G,Bihar,North,Veg,,Strict,None,Full_Board,3500,05/07/2020,"May 28, 2022",False,0.63,3.44,,0.647,True,617.0
S1906,Vanya Bobal,2020,5,B.Tech,BT,MH_B,Odisha,East,Non_Veg,Rarely,,,Breakfast_Only,3500,"July 01, 2020",2024-05-17,False,0.53,2.16,,0.424,False,970.0
S1907,Leela Chakraborty,2020,5,B.Tech,EE,MH_G,Bihar,North,Eggetarian,Alternate_Days,,None,Full_Board,3500,2020-07-16,2024-05-26,False,0.679,3.86,North_Indian,0.571,,159.0
S1908,Harshil Munshi,2020,5,B.Tech,EE,MH_B,Andhra Pradesh,South,Non_Veg,Rarely,,None,Full_Board,3563,2020-07-09,2024-05-17,False,0.593,2.98,North_Indian,0.647,,908.0
S1909,Chandani Devan,2020,5,B.Tech,CSE,MH_A,Haryana,North,Veg,,Strict,Lactose,Breakfast_Only,3500,11/07/2020,"May 16, 2024",False,0.874,3.19,North_Indian,0.499,False,1975.0
S1910,Kiaan Dhar,2020,5,B.Tech,ECE,MH_B,Rajasthan,North,Veg,,Flexible,None,Custom,3500,2020-07-04,"May 25, 2024",False,0.793,2.85,North_Indian,0.535,True,133.0
S1911,Abhiram Gala,2020,5,B.Tech,CSE,MH_G,Tamil Nadu,South,Veg,,Strict,None,Full_Board,3500,2020-07-15,2024-05-19,False,0.829,3.88,North_Indian,0.37,,467.0
S1912,Indali Kala,2020,5,B.Tech,EE,MH_G,Maharashtra,West,Eggetarian,Alternate_Days,,None,Full_Board,3500,"July 15, 2020","May 22, 2024",False,0.695,2.54,South_Indian,0.529,False,1652.0
